VARIABLES="X","Y","U","V""P"
ZONE  F=POINT
I=20, J=20
0.00000000	0.00000000	0.00000000	0.00000000	0.00035798
0.00000000	0.10526316	0.00000000	0.00000000	0.00035841
0.00000000	0.21052632	0.00000000	0.00000000	0.00036061
0.00000000	0.31578947	0.00000000	0.00000000	0.00036507
0.00000000	0.42105263	0.00000000	0.00000000	0.00037195
0.00000000	0.52631579	0.00000000	0.00000000	0.00038151
0.00000000	0.63157895	0.00000000	0.00000000	0.00039412
0.00000000	0.73684211	0.00000000	0.00000000	0.00041036
0.00000000	0.84210526	0.00000000	0.00000000	0.00043108
0.00000000	0.94736842	0.00000000	0.00000000	0.00045752
0.00000000	1.05263158	0.00000000	0.00000000	0.00049158
0.00000000	1.15789474	0.00000000	0.00000000	0.00053618
0.00000000	1.26315789	0.00000000	0.00000000	0.00059595
0.00000000	1.36842105	0.00000000	0.00000000	0.00067858
0.00000000	1.47368421	0.00000000	0.00000000	0.00079769
0.00000000	1.57894737	0.00000000	0.00000000	0.00097940
0.00000000	1.68421053	0.00000000	0.00000000	0.00127971
0.00000000	1.78947368	0.00000000	0.00000000	0.00183138
0.00000000	1.89473684	0.00000000	0.00000000	0.00282284
0.00000000	2.00000000	1.00000000	0.00000000	0.00000000
0.10526316	0.00000000	0.00000000	0.00000000	0.00035841
0.10526316	0.10526316	0.00000002	0.00001261	0.00035841
0.10526316	0.21052632	0.00000003	0.00001373	0.00036061
0.10526316	0.31578947	0.00000003	0.00001391	0.00036507
0.10526316	0.42105263	0.00000005	0.00001412	0.00037195
0.10526316	0.52631579	0.00000006	0.00001443	0.00038151
0.10526316	0.63157895	0.00000009	0.00001487	0.00039412
0.10526316	0.73684211	0.00000013	0.00001545	0.00041036
0.10526316	0.84210526	0.00000019	0.00001618	0.00043108
0.10526316	0.94736842	0.00000028	0.00001712	0.00045752
0.10526316	1.05263158	0.00000043	0.00001831	0.00049158
0.10526316	1.15789474	0.00000067	0.00001983	0.00053618
0.10526316	1.26315789	0.00000124	0.00002181	0.00059595
0.10526316	1.36842105	0.00000504	0.00002445	0.00067858
0.10526316	1.47368421	0.00005227	0.00002805	0.00079769
0.10526316	1.57894737	0.00061234	0.00003319	0.00097940
0.10526316	1.68421053	0.00600430	0.00004089	0.00127971
0.10526316	1.78947368	0.04550575	0.00005259	0.00183138
0.10526316	1.89473684	0.25150877	0.00006411	0.00282284
0.10526316	2.00000000	1.00000000	0.00000000	0.00000000
0.21052632	0.00000000	0.00000000	0.00000000	0.00035793
0.21052632	0.10526316	0.00000006	0.00001370	0.00035793
0.21052632	0.21052632	0.00000007	0.00001496	0.00036006
0.21052632	0.31578947	0.00000009	0.00001516	0.00036439
0.21052632	0.42105263	0.00000012	0.00001539	0.00037105
0.21052632	0.52631579	0.00000017	0.00001573	0.00038026
0.21052632	0.63157895	0.00000024	0.00001620	0.00039236
0.21052632	0.73684211	0.00000034	0.00001681	0.00040783
0.21052632	0.84210526	0.00000050	0.00001759	0.00042738
0.21052632	0.94736842	0.00000073	0.00001858	0.00045206
0.21052632	1.05263158	0.00000109	0.00001982	0.00048337
0.21052632	1.15789474	0.00000167	0.00002138	0.00052353
0.21052632	1.26315789	0.00000282	0.00002336	0.00057582
0.21052632	1.36842105	0.00000842	0.00002593	0.00064505
0.21052632	1.47368421	0.00007029	0.00002929	0.00073809
0.21052632	1.57894737	0.00078930	0.00003376	0.00086372
0.21052632	1.68421053	0.00763079	0.00003972	0.00102763
0.21052632	1.78947368	0.05671255	0.00004703	0.00120409
0.21052632	1.89473684	0.29891431	0.00005016	0.00119193
0.21052632	2.00000000	1.00000000	0.00000000	0.00000000
0.31578947	0.00000000	0.00000000	0.00000000	0.00035703
0.31578947	0.10526316	0.00000009	0.00001374	0.00035703
0.31578947	0.21052632	0.00000011	0.00001501	0.00035904
0.31578947	0.31578947	0.00000014	0.00001521	0.00036312
0.31578947	0.42105263	0.00000018	0.00001542	0.00036937
0.31578947	0.52631579	0.00000025	0.00001575	0.00037794
0.31578947	0.63157895	0.00000036	0.00001619	0.00038908
0.31578947	0.73684211	0.00000051	0.00001676	0.00040314
0.31578947	0.84210526	0.00000074	0.00001749	0.00042059
