VARIABLES="X","Y","U","V""P"
ZONE  F=POINT
I=20, J=20
0.00000000	0.00000000	0.00000000	0.00000000	0.00004855
0.00000000	0.10526316	0.00000000	0.00000000	0.00004869
0.00000000	0.21052632	0.00000000	0.00000000	0.00004936
0.00000000	0.31578947	0.00000000	0.00000000	0.00005070
0.00000000	0.42105263	0.00000000	0.00000000	0.00005277
0.00000000	0.52631579	0.00000000	0.00000000	0.00005562
0.00000000	0.63157895	0.00000000	0.00000000	0.00005934
0.00000000	0.73684211	0.00000000	0.00000000	0.00006410
0.00000000	0.84210526	0.00000000	0.00000000	0.00007008
0.00000000	0.94736842	0.00000000	0.00000000	0.00007759
0.00000000	1.05263158	0.00000000	0.00000000	0.00008706
0.00000000	1.15789474	0.00000000	0.00000000	0.00009917
0.00000000	1.26315789	0.00000000	0.00000000	0.00011495
0.00000000	1.36842105	0.00000000	0.00000000	0.00013610
0.00000000	1.47368421	0.00000000	0.00000000	0.00016566
0.00000000	1.57894737	0.00000000	0.00000000	0.00020946
0.00000000	1.68421053	0.00000000	0.00000000	0.00028007
0.00000000	1.78947368	0.00000000	0.00000000	0.00040812
0.00000000	1.89473684	0.00000000	0.00000000	0.00067074
0.00000000	2.00000000	1.00000000	0.00000000	0.00000000
0.10526316	0.00000000	0.00000000	0.00000000	0.00004869
0.10526316	0.10526316	0.00000000	0.00000058	0.00004869
0.10526316	0.21052632	0.00000000	0.00000060	0.00004936
0.10526316	0.31578947	0.00000000	0.00000061	0.00005070
0.10526316	0.42105263	0.00000000	0.00000063	0.00005277
0.10526316	0.52631579	0.00000000	0.00000067	0.00005562
0.10526316	0.63157895	0.00000001	0.00000072	0.00005934
0.10526316	0.73684211	0.00000001	0.00000078	0.00006410
0.10526316	0.84210526	0.00000001	0.00000086	0.00007008
0.10526316	0.94736842	0.00000002	0.00000096	0.00007759
0.10526316	1.05263158	0.00000003	0.00000109	0.00008706
0.10526316	1.15789474	0.00000005	0.00000126	0.00009917
0.10526316	1.26315789	0.00000008	0.00000147	0.00011495
0.10526316	1.36842105	0.00000015	0.00000175	0.00013610
0.10526316	1.47368421	0.00000091	0.00000212	0.00016566
0.10526316	1.57894737	0.00002334	0.00000263	0.00020946
0.10526316	1.68421053	0.00059899	0.00000339	0.00028007
0.10526316	1.78947368	0.01128760	0.00000459	0.00040812
0.10526316	1.89473684	0.14085444	0.00000632	0.00067074
0.10526316	2.00000000	1.00000000	0.00000000	0.00000000
0.21052632	0.00000000	0.00000000	0.00000000	0.00004859
0.21052632	0.10526316	0.00000000	0.00000060	0.00004859
0.21052632	0.21052632	0.00000001	0.00000061	0.00004924
0.21052632	0.31578947	0.00000001	0.00000063	0.00005055
0.21052632	0.42105263	0.00000001	0.00000065	0.00005257
0.21052632	0.52631579	0.00000001	0.00000068	0.00005534
0.21052632	0.63157895	0.00000002	0.00000073	0.00005895
0.21052632	0.73684211	0.00000003	0.00000080	0.00006353
0.21052632	0.84210526	0.00000004	0.00000088	0.00006925
0.21052632	0.94736842	0.00000006	0.00000098	0.00007636
0.21052632	1.05263158	0.00000009	0.00000111	0.00008521
0.21052632	1.15789474	0.00000014	0.00000127	0.00009630
0.21052632	1.26315789	0.00000021	0.00000148	0.00011039
0.21052632	1.36842105	0.00000036	0.00000173	0.00012851
0.21052632	1.47368421	0.00000132	0.00000207	0.00015218
0.21052632	1.57894737	0.00002647	0.00000250	0.00018332
0.21052632	1.68421053	0.00066608	0.00000307	0.00022317
0.21052632	1.78947368	0.01246497	0.00000378	0.00026589
0.21052632	1.89473684	0.15263669	0.00000439	0.00026742
0.21052632	2.00000000	1.00000000	0.00000000	0.00000000
0.31578947	0.00000000	0.00000000	0.00000000	0.00004839
0.31578947	0.10526316	0.00000001	0.00000059	0.00004839
0.31578947	0.21052632	0.00000001	0.00000061	0.00004902
0.31578947	0.31578947	0.00000001	0.00000062	0.00005028
0.31578947	0.42105263	0.00000001	0.00000065	0.00005220
0.31578947	0.52631579	0.00000002	0.00000068	0.00005483
0.31578947	0.63157895	0.00000003	0.00000073	0.00005823
0.31578947	0.73684211	0.00000004	0.00000079	0.00006249
0.31578947	0.84210526	0.00000006	0.00000086	0.00006772
0.31578947	0.94736842	0.00000009	0.00000096	0.00007411
0.31578947	1.05263158	0.00000013	0.00000107	0.00008186
0.31578947	1.15789474	0.00000019	0.00000122	0.00009126
0.31578947	1.26315789	0.00000029	0.00000139	0.00010259
0.31578947	1.36842105	0.00000047	0.00000160	0.00011616
0.31578947	1.47368421	0.00000145	0.00000185	0.00013198
0.31578947	1.57894737	0.00002670	0.00000215	0.00014916
0.31578947	1.68421053	0.00066973	0.00000248	0.00016395
0.31578947	1.78947368	0.01253225	0.00000276	0.00016516
0.31578947	1.89473684	0.15330013	0.00000274	0.00012518
0.31578947	2.00000000	1.00000000	0.00000000	0.00000000
0.42105263	0.00000000	0.00000000	0.00000000	0.00004813
0.42105263	0.10526316	0.00000001	0.00000059	0.00004813
0.42105263	0.21052632	0.00000001	0.00000061	0.00004872
0.42105263	0.31578947	0.00000001	0.00000062	0.00004990
0.42105263	0.42105263	0.00000002	0.00000064	0.00005171
0.42105263	0.52631579	0.00000002	0.00000067	0.00005414
0.42105263	0.63157895	0.00000003	0.00000071	0.00005726
0.42105263	0.73684211	0.00000005	0.00000077	0.00006110
0.42105263	0.84210526	0.00000007	0.00000084	0.00006574
0.42105263	0.94736842	0.00000010	0.00000092	0.00007122
0.42105263	1.05263158	0.00000015	0.00000102	0.00007764
0.42105263	1.15789474	0.00000022	0.00000114	0.00008503
0.42105263	1.26315789	0.00000032	0.00000128	0.00009334
0.42105263	1.36842105	0.00000048	0.00000144	0.00010231
0.42105263	1.47368421	0.00000142	0.00000161	0.00011117
0.42105263	1.57894737	0.00002653	0.00000179	0.00011801
0.42105263	1.68421053	0.00066938	0.00000193	0.00011883
0.42105263	1.78947368	0.01253383	0.00000197	0.00010600
0.42105263	1.89473684	0.15332572	0.00000174	0.00006833
0.42105263	2.00000000	1.00000000	0.00000000	0.00000000
0.52631579	0.00000000	0.00000000	0.00000000	0.00004783
0.52631579	0.10526316	0.00000001	0.00000059	0.00004783
0.52631579	0.21052632	0.00000001	0.00000060	0.00004838
0.52631579	0.31578947	0.00000001	0.00000061	0.00004948
0.52631579	0.42105263	0.00000002	0.00000063	0.00005115
0.52631579	0.52631579	0.00000003	0.00000066	0.00005338
0.52631579	0.63157895	0.00000004	0.00000070	0.00005619
0.52631579	0.73684211	0.00000005	0.00000075	0.00005958
0.52631579	0.84210526	0.00000007	0.00000081	0.00006355
0.52631579	0.94736842	0.00000010	0.00000089	0.00006810
0.52631579	1.05263158	0.00000015	0.00000097	0.00007316
0.52631579	1.15789474	0.00000021	0.00000107	0.00007862
0.52631579	1.26315789	0.00000030	0.00000117	0.00008418
0.52631579	1.36842105	0.00000043	0.00000128	0.00008933
0.52631579	1.47368421	0.00000130	0.00000139	0.00009304
0.52631579	1.57894737	0.00002630	0.00000148	0.00009352
0.52631579	1.68421053	0.00066895	0.00000151	0.00008785
0.52631579	1.78947368	0.01253322	0.00000144	0.00007202
0.52631579	1.89473684	0.15332583	0.00000117	0.00004232
0.52631579	2.00000000	1.00000000	0.00000000	0.00000000
0.63157895	0.00000000	0.00000000	0.00000000	0.00004753
0.63157895	0.10526316	0.00000001	0.00000058	0.00004753
0.63157895	0.21052632	0.00000001	0.00000060	0.00004804
0.63157895	0.31578947	0.00000001	0.00000061	0.00004907
0.63157895	0.42105263	0.00000002	0.00000063	0.00005060
0.63157895	0.52631579	0.00000002	0.00000065	0.00005262
0.63157895	0.63157895	0.00000003	0.00000069	0.00005513
0.63157895	0.73684211	0.00000005	0.00000074	0.00005809
0.63157895	0.84210526	0.00000007	0.00000079	0.00006146
0.63157895	0.94736842	0.00000009	0.00000085	0.00006514
0.63157895	1.05263158	0.00000013	0.00000092	0.00006900
0.63157895	1.15789474	0.00000018	0.00000100	0.00007280
0.63157895	1.26315789	0.00000025	0.00000107	0.00007617
0.63157895	1.36842105	0.00000035	0.00000115	0.00007847
0.63157895	1.47368421	0.00000117	0.00000120	0.00007879
0.63157895	1.57894737	0.00002608	0.00000123	0.00007573
0.63157895	1.68421053	0.00066864	0.00000120	0.00006751
0.63157895	1.78947368	0.01253283	0.00000108	0.00005225
0.63157895	1.89473684	0.15332552	0.00000083	0.00002909
0.63157895	2.00000000	1.00000000	0.00000000	0.00000000
0.73684211	0.00000000	0.00000000	0.00000000	0.00004727
0.73684211	0.10526316	0.00000001	0.00000058	0.00004727
0.73684211	0.21052632	0.00000001	0.00000059	0.00004775
0.73684211	0.31578947	0.00000001	0.00000060	0.00004870
0.73684211	0.42105263	0.00000001	0.00000062	0.00005012
0.73684211	0.52631579	0.00000002	0.00000065	0.00005197
0.73684211	0.63157895	0.00000003	0.00000068	0.00005422
0.73684211	0.73684211	0.00000004	0.00000072	0.00005682
